portal_slug,research_date,camp_name,section,source_type,blurb,listing_url,source_name,alternate_source_url,alternate_source_domain,alternate_source_title,alt_confidence,alt_score,alt_reason,alt_checked_at
atlanta-families,2026-02-20,Sandy Springs Recreation and Parks,Parks and Recreation Camps in Metro Atlanta,day,"Camps for ages 3-14 that engage, entertain and educate include art, gymnastics, Explorer day camp, sports and more",https://www.atlantaparent.com/directory/16390/sandy-springs-recreation-parks/,Atlanta Parent,https://atlanta.beyondthenest.com/content/city-sandy-springs-recreation-and-parks,atlanta.beyondthenest.com,City of Sandy Springs Recreation and Parks,medium,50,"exact-name-match, tokens:4, metro-geo, aggregator-domain",2026-02-20T04:58:13.618783+00:00
atlanta-families,2026-02-20,Atlanta Community Squash,Sports Camps in Metro Atlanta,day,"Ages 6 to 15 develop squash skills while promoting teamwork and sportsmanship. Camps for players of all levels, from beginners to advanced juniors",https://www.atlantaparent.com/directory/68822/atlanta-community-squash/,Atlanta Parent,https://sesra.ussquash.com/event/2024-junior-squash-camps-at-atlanta-community-squash/,sesra.ussquash.com,2024 Junior Squash Camps at Atlanta Community Squash,high,55,"exact-name-match, tokens:2, camp, metro-geo",2026-02-20T04:58:15.965217+00:00
atlanta-families,2026-02-20,Nike Tennis Camp,Sports Camps in Metro Atlanta,day,"Week-long sessions (girls and coed) at University of Georgia, Emory University and Lovett School",https://www.atlantaparent.com/directory/66156/nike-tennis-camp/,Atlanta Parent,https://www.summercamp.com/camp/4875/Nike-Tennis-Camp---Georgia-Summer-Camp,www.summercamp.com,Summer Camp,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:58:22.855233+00:00
atlanta-families,2026-02-20,Sandy Springs Racquet Center,Sports Camps in Metro Atlanta,day,"Develop skills and have fun on and off the court with tennis drills, games, arts and crafts, pickleball and more",https://www.atlantaparent.com/directory/69437/sandy-springs-racquet-center/,Atlanta Parent,http://www.sandyspringstennis.com/summer-camps.html,www.sandyspringstennis.com,Tennis Summer Camps - Sandy Springs Racquet Center,high,68,"exact-name-match, tokens:3, summer+camp, metro-geo",2026-02-20T04:58:26.072486+00:00
atlanta-families,2026-02-20,St. Andrew Rowing Club,Sports Camps in Metro Atlanta,day,"Learn-to-Row and Foundation camps for rising 6th -12th graders who want to learn the sport, or experienced rowers who want to improve skills. June 1-July 24",https://www.atlantaparent.com/directory/16840/st-andrew-rowing-club-camps/,Atlanta Parent,https://www.standrewrowing.com/,www.standrewrowing.com,St. Andrew Rowing Club,medium,44,"exact-name-match, tokens:2",2026-02-20T04:58:27.199672+00:00
atlanta-families,2026-02-20,Brainy Bytes,Science & STEM Camps in Metro Atlanta,day,"Explore STEM with real-world challenges in robotics, engineering, programming, A.I., Minecraft, and more. June 1-July 24",https://www.atlantaparent.com/directory/42492/brainy-bytes/,Atlanta Parent,https://www.mysummercamps.com/camps/Detailed/50107.html,www.mysummercamps.com,Brainy Bytes STEM Camps - MySummerCamps,high,54,"exact-name-match, tokens:2, summer+camp",2026-02-20T04:58:28.306989+00:00
atlanta-families,2026-02-20,Buttercup STEAM Camp,Science & STEM Camps in Metro Atlanta,day,"Coding and robotic camp for girls ages 8-14; learn, build and code in a fun environment",https://www.atlantaparent.com/directory/40368/buttercup-steam-camp/,Atlanta Parent,https://www.atlantascifiexpo.com/speaker/buttercup-steam-camp/,www.atlantascifiexpo.com,Buttercup STEAM Camp | The Atlanta Sci-Fi and Fantasy Expo,high,55,"exact-name-match, tokens:2, camp, metro-geo",2026-02-20T04:58:29.330268+00:00
atlanta-families,2026-02-20,Science of Fun STEM Camp,Science & STEM Camps in Metro Atlanta,day,"STEM and STEAM camps for ages 5-9 with hands-on activities, outdoor play and more. May 26-July 31",https://www.atlantaparent.com/directory/42056/the-science-of-fun/,Atlanta Parent,https://www.scienceoffun.com/,www.scienceoffun.com,Summer Camp | Decatur GA | Science of Fun- STEM Camps,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:58:33.796407+00:00
atlanta-families,2026-02-20,Snapology STEAM Camps,Science & STEM Camps in Metro Atlanta,day,"Build confidence and knowledge with activities using LEGO, robotics, computers, and other learning toys. June 1-July 27",https://www.atlantaparent.com/directory/65736/snapology/,Atlanta Parent,https://www.tyngsborosportscenter.com/snapology,www.tyngsborosportscenter.com,Snapology STEAM Camps are back at TSC!,high,49,"exact-name-match, tokens:2, camp",2026-02-20T04:58:34.861407+00:00
atlanta-families,2026-02-20,Fashionista Camp,Theme and Specialty Camps in Metro Atlanta,day,"Ages 8 – 18 learn about fashion, luxury retail, design, sustainability, styling, mindfulness and more through interactive and hands-on programs",https://www.atlantaparent.com/directory/69438/fashionista-camp/,Atlanta Parent,https://www.fashionista-camp.com/,www.fashionista-camp.com,Fashionista Camp | Kids | 3520 Peachtree Street Northeast ...,medium,43,"exact-name-match, tokens:1, camp",2026-02-20T04:58:37.208784+00:00
atlanta-families,2026-02-20,Threaded From Heaven Camps,Theme and Specialty Camps in Metro Atlanta,day,"Ages 8 and older can learn the fundamentals of sewing in a fun, supportive and technology-free environment. Fashion, tote bags, pillows and more. June 1-July 3",https://www.atlantaparent.com/directory/72543/threaded-from-heaven-camps/,Atlanta Parent,https://threadedfromheaven.com/Sewingcamp.html,threadedfromheaven.com,Threaded from Heaven - Camps,high,57,"exact-name-match, tokens:3, camp",2026-02-20T04:58:42.613053+00:00
atlanta-families,2026-02-20,Camp Flix,Overnight Camps,overnight,"A one-week filmmaking experience where campers dive into the art of filmmaking and acting guided by industry professionals. Ages 11-17; Atlanta, Ga",https://www.atlantaparent.com/directory/72387/camp-flix/,Atlanta Parent,https://www.campsusa.org/summer-camps/camp-flix-filmmaking-camp-atlanta-emory-univ/,www.campsusa.org,Camp Flix - Filmmaking Camp - Atlanta - Emory Univ - campsusa.org,high,57,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:58:43.616235+00:00
atlanta-families,2026-02-20,Camp Southern Ground,Overnight Camps,overnight,"Campers experience confidence ropes course and zip lines, music, arts, sports and more. Ages 7-16; Fayetteville, Ga",https://www.atlantaparent.com/directory/30881/camp-southern-ground,Atlanta Parent,https://kidscampingessentials.com/summercamps/camp-southern-ground/,kidscampingessentials.com,"Camp Southern Ground, GA | Best Summer Camp Search",high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:58:44.725700+00:00
atlanta-families,2026-02-20,Girl Scouts of Greater Atlanta,Overnight Camps,overnight,"Girls will explore art, zip lining, horseback riding and more outdoor adventures. Ages 5-17; Cobb and Meriwether Counties, Ga",https://www.atlantaparent.com/directory/15733/girl-scouts-greater-atlanta-girl-resident-camps?p=15733,Atlanta Parent,https://www.girlscoutsatl.org/en/activities/camp-and-outdoors/Summer-Camps.html,www.girlscoutsatl.org,Summer Camps | Girl Scouts of Greater Atlanta,high,71,"exact-name-match, tokens:3, summer+camp, metro-geo",2026-02-20T04:58:45.985016+00:00
