portal_slug,research_date,camp_name,section,source_type,blurb,listing_url,source_name,alternate_source_url,alternate_source_domain,alternate_source_title,alt_confidence,alt_score,alt_reason,alt_checked_at
atlanta-families,2026-02-20,Alliance Theatre Drama Camps,"Drama, Theater and Acting Camps in Metro Atlanta",day,"Creative, acting and drama camps for children ages 4-18. Available at 9 convenient Atlanta locations. May 26-Aug. 7",https://www.atlantaparent.com/directory/16047/alliance-theatre-summer-day-camps?p=16047,Atlanta Parent,https://www.atlantajewishtimes.com/topic/alliance-theatre-drama-camps/,www.atlantajewishtimes.com,Alliance Theatre - Drama Camps - Atlanta Jewish Times,high,63,"exact-name-match, tokens:3, camp, metro-geo",2026-02-20T04:57:19.493785+00:00
atlanta-families,2026-02-20,Atlanta Shakespeare Drama Summer Camps,"Drama, Theater and Acting Camps in Metro Atlanta",day,"Camps for rising grades 3-8, plus intensives for 9-12th grade. Explore improvisation, stage combat, musical theatre and Shakespearean plays. June 1-July 27",https://www.atlantaparent.com/directory/9165/atlanta-shakespeare-company-summer-camp/,Atlanta Parent,https://www.campsearch.com/united-states/atlanta/summer-camps/shakespeare-superheroes,www.campsearch.com,"Shakespeare Superheroes | Theatre, Musical & Improv Summer ...",low,22,"tokens:1, summer+camp, metro-geo",2026-02-20T04:57:20.681102+00:00
atlanta-families,2026-02-20,Atlanta Montessori International School,General and Enrichment Camps in Metro Atlanta,day,"Engaging camps for ages 5-11 feature Game Masters, Crazy Contraptions, Freaky Forces, Blowing off STEAM and more",https://www.atlantaparent.com/directory/16233/atlanta-montessori-international-school-2/,Atlanta Parent,https://amischool.com/endeavor-plus/,amischool.com,Summer Camp - Atlanta Montessori International School,high,63,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:57:21.833284+00:00
atlanta-families,2026-02-20,Big Blue Marble Academy Camps,General and Enrichment Camps in Metro Atlanta,day,"Ages 5-12 can explore music, traveling continents to discover rhythms reflecting culture, history, resilience, and joy. June 1-Aug. 7",https://www.atlantaparent.com/directory/51906/big-blue-marble-academy/,Atlanta Parent,https://patch.com/georgia/atlanta/big-blue-marble-academy-atlanta-area-unveils-summer-games-24-camp,patch.com,Big Blue Marble Academy in Atlanta Area Unveils ... - Patch,low,28,"tokens:2, summer+camp, metro-geo",2026-02-20T04:57:22.896540+00:00
atlanta-families,2026-02-20,Camp Arrowhead,General and Enrichment Camps in Metro Atlanta,day,"Adventure-fueled, Jesus-centered day camp with rope elements, team competitions, theme days and more. June 1-July 31",https://www.atlantaparent.com/directory/47779/camp-arrowhead?p=47779,Atlanta Parent,https://mykidcamp.com/host/camp-arrowhead-milton-ga,mykidcamp.com,Camp Arrowhead Summer Camps | My Kid Camp,high,54,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:57:23.921356+00:00
atlanta-families,2026-02-20,Carrington Academy Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Sports, makerspace, STEAM, science, drama, arts and more for ages 5-11. May 26-July 30",https://www.atlantaparent.com/directory/9566/carrington-academy/,Atlanta Parent,https://atlanta.kidsoutandabout.com/content/carrington-academy,atlanta.kidsoutandabout.com,Carrington Academy | Kids Out and About Atlanta,medium,16,"tokens:1, summer+camp; low-none-v3:recommend_fallback",2026-02-20T04:57:25.039165+00:00
atlanta-families,2026-02-20,Endeavor Montessori,General and Enrichment Camps in Metro Atlanta,day,"Themed summer camps for ages 5-12 include Engaging and educational camp themes include Plant Power, Game Masters, Artistic Inspiration and more",https://www.atlantaparent.com/directory/47776/endeavor-montessori-2/,Atlanta Parent,https://endeavormontessori.com/summer-camp/,endeavormontessori.com,Enroll in Our 2026 Summer Camp | Endeavor Montessori,high,54,"exact-name-match, tokens:2, summer+camp",2026-02-20T04:57:26.267231+00:00
atlanta-families,2026-02-20,Galloway,General and Enrichment Camps in Metro Atlanta,day,"Choose weekly themes during Galloway at Play, plus specialty camps in science, technology, art and more. PreK-12th grade. May 26-July 24",https://www.atlantaparent.com/directory/16268/galloway-summer-experiences?p=16268,Atlanta Parent,https://www.gallowayschool.org/community/summer-camp,www.gallowayschool.org,"Summer Camp | Galloway Independent School | Atlanta, GA",high,57,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:57:27.487161+00:00
atlanta-families,2026-02-20,Girl Scouts of Greater Atlanta Camp,General and Enrichment Camps in Metro Atlanta,day,"Outdoor adventure, STEM, horses, art, water activities, and more! Day and sleepaway camp options available for girls 5-15. May 31-July 29",https://www.atlantaparent.com/directory/16269/girl-scout-day-camps?p=16269,Atlanta Parent,https://www.girlscoutsatl.org/en/activities/camp-and-outdoors/Summer-Camps.html,www.girlscoutsatl.org,Summer Camps | Girl Scouts of Greater Atlanta,medium,39,"tokens:3, summer+camp, metro-geo",2026-02-20T04:57:28.542526+00:00
atlanta-families,2026-02-20,The Haven Academy Summer Camp,General and Enrichment Camps in Metro Atlanta,day,"Academic skill refresh, STEAM, outdoor play, filmmaking, crafts, high school courses and more for ages 5-18. June 8-July 17",https://www.atlantaparent.com/directory/69110/the-haven-academy-summer-camps/,Atlanta Parent,,,"The Haven Academy, private McKay Scholarship school ...",none,19,"tokens:1, summer+camp",2026-02-20T04:57:29.603598+00:00
atlanta-families,2026-02-20,High Meadows Summer Day Camp,General and Enrichment Camps in Metro Atlanta,day,"Traditional outdoor activities for ages 5-14 including archery, woodworking, crafts, drama, nature, sports and more. June 1-July 31",https://www.atlantaparent.com/directory/16272/high-meadows-summer-day-camp?p=16272,Atlanta Parent,https://happykidscamps.com/camps/roswell-high-meadows-summer-day-camp,happykidscamps.com,High Meadows Summer Day Camp - Happy Kids Camps,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:57:30.944418+00:00
atlanta-families,2026-02-20,Horizons Kids,General and Enrichment Camps in Metro Atlanta,day,"Located in Historic Inman Park offering full – and half-day camps with active indoor and outdoor play, games, arts and crafts and more for ages 5-10",https://www.atlantaparent.com/directory/69460/horizons-kids/,Atlanta Parent,https://horizonskids.com/,horizonskids.com,"Horizons Kids - Day Camp, After School, Summer Camp",high,48,"exact-name-match, tokens:1, summer+camp",2026-02-20T04:57:32.058699+00:00
atlanta-families,2026-02-20,In the City Camps,General and Enrichment Camps in Metro Atlanta,day,"Kids’ camps and tween academies for rising PreK-9th grade; form friendships, explore areas of interest, overcome fears and cultivate a love of Judaism",https://www.atlantaparent.com/directory/8867/in-the-city-camp/,Atlanta Parent,https://www.campsearch.com/united-states/atlanta/summer-camps/in-the-city-camps,www.campsearch.com,In the City Camps | Jewish Day Camp with an Overnight Feel in ...,high,54,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:57:33.112774+00:00
atlanta-families,2026-02-20,Josh Powell Summer Camp,General and Enrichment Camps in Metro Atlanta,day,"Kids ages 5-10 can unplug and play during sessions in arts and crafts, fort building, canoeing, swimming, volleyball, archery and more. May 26-Aug. 7",https://www.atlantaparent.com/directory/28898/josh-powell-camp?p=28898,Atlanta Parent,https://childcarecenter.us/provider_detail/josh-powell-summer-camp-acworth-ga,childcarecenter.us,Josh Powell Summer Day Camp - Acworth GA Exempt Only,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:57:34.041067+00:00
atlanta-families,2026-02-20,Landmark Christian School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Camps for all ages include academics, arts, athletics and Oasis Summer Adventure camps",https://www.atlantaparent.com/directory/40892/landmark-christian-school-summer-camp/,Atlanta Parent,https://landmarkchristianschool.org/summer-camps-2025/,landmarkchristianschool.org,SUMMER CAMPS 2025 - Landmark Christian School,high,26,"tokens:2, camp, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:57:35.208314+00:00
atlanta-families,2026-02-20,Lovett School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Traditional and specialty camps, including academic courses, fine arts and athletics, and study skills programs. June 1-July 17",https://www.atlantaparent.com/directory/16284/lovett-summer-programs/,Atlanta Parent,https://www.summercamps.com/camp/nike-volleyball-camp-at-the-lovett-school/,www.summercamps.com,Nike Volleyball Camp at the Lovett School - Summer Camps 2026,medium,40,"exact-name-match, tokens:1, summer+camp, aggregator-domain",2026-02-20T04:57:36.215502+00:00
atlanta-families,2026-02-20,Marcus Jewish Community Center of Atlanta (MJCCA) Summer Day Camps,General and Enrichment Camps in Metro Atlanta,day,"Traditional outdoor camps for ages 4-14 with boating, rock wall, zip line and more, plus performing arts, sports, theme and teen camps. May 26-July 31",https://www.atlantaparent.com/directory/16287/marcus-jewish-community-center-atlanta-mjcca-summer-day-camps?p=16287,Atlanta Parent,https://www.atlantajcc.org/our-programs/camps/mjcca-day-camps/,www.atlantajcc.org,"MJCCA Day Camps - Marcus JCC of Atlanta (MJCCA) in Dunwoody, GA",high,26,"tokens:2, camp, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:57:37.404728+00:00
atlanta-families,2026-02-20,Marietta Community School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Offering a variety of enrichment camps that spark creativity for K-grade 12 – arts, sports, adventure and more",https://www.atlantaparent.com/directory/69080/marietta-community-school/,Atlanta Parent,https://mykidcamp.com/host/marietta-community-school-marietta-ga,mykidcamp.com,Marietta Community School Summer Camps | My Kid Camp,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:57:38.580511+00:00
atlanta-families,2026-02-20,McGinnis Woods School Sunsational Summer,General and Enrichment Camps in Metro Atlanta,day,"“Summer at The Woods” for ages 4-13 with weekly themes and field trips, art, music, STEM, sports, water games and more. May 27-Aug. 1",https://www.atlantaparent.com/directory/16288/mcginnis-woods-country-day-school-sunsational-summer?p=16288,Atlanta Parent,https://www.mcginniswoods.org/,www.mcginniswoods.org,"BEST Private School in Alpharetta, GA - PK - 8th - McGinnis ...",high,19,"summer+camp, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:57:39.650562+00:00
atlanta-families,2026-02-20,Montessori Academy at Sharon Springs,General and Enrichment Camps in Metro Atlanta,day,"Educational and fun camps for ages 5-9 include Blowing off STEAM, Plant Power, Master Chefs, All Ball and more",https://www.atlantaparent.com/directory/16292/montessori-academy-sharon-springs-2/,Atlanta Parent,https://montessoriacademysharonsprings.com/summer-camp/,montessoriacademysharonsprings.com,Summer Camp - Montessori Academy at Sharon Springs,high,62,"exact-name-match, tokens:3, summer+camp",2026-02-20T04:57:40.682909+00:00
atlanta-families,2026-02-20,Montessori Academy at Vickery,General and Enrichment Camps in Metro Atlanta,day,"Weekly themes f0r ages 5-9 include All Ball, Game Masters, Artistic Inspiration, Aquatic Adventure and more",https://www.atlantaparent.com/directory/16293/montessori-at-vickery/,Atlanta Parent,https://montessorivickery.com/,montessorivickery.com,"Montessori at Vickery Academy, Georgia",high,18,"tokens:2, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:57:42.044259+00:00
atlanta-families,2026-02-20,Oak Grove Academy Camps,General and Enrichment Camps in Metro Atlanta,day,"Fun-filled, enriching camps for ages 4-12 include Aquatic Adventure, Crazy Contraptions, Legendary Creatures, All Ball, Master Chefs and more",https://www.atlantaparent.com/directory/69081/oak-grove-academy-3/,Atlanta Parent,https://mommypoppins.com/atlanta-kids/directory/camps/oak-grove-academy-summer-camps,mommypoppins.com,Oak Grove Academy Summer Camps - Mommy Poppins,medium,22,"tokens:1, summer+camp, metro-geo; low-none-v3:recommend_fallback",2026-02-20T04:57:43.314111+00:00
atlanta-families,2026-02-20,Oak Tree Camps,General and Enrichment Camps in Metro Atlanta,day,"Arts and crafts, outdoor activities, STEAM projects, dance sessions, cooking adventures and more for ages 5-14. June 1-July 31",https://www.atlantaparent.com/directory/65453/oak-tree-camps/,Atlanta Parent,https://mykidcamp.com/host/oak-tree-camps-atlanta-ga,mykidcamp.com,Oak Tree Camps Summer Camps | My Kid Camp,high,54,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:57:44.741096+00:00
atlanta-families,2026-02-20,Oakland Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Ages 6-12 can explore art, history, nature, and science in Oakland Cemetery, one of Atlanta’s most special parks. Atlanta. June 1-July 24",https://www.atlantaparent.com/directory/65834/summer-camps-at-oakland/,Atlanta Parent,https://atlanta.kidsoutandabout.com/content/oakland-summer-camps-2025,atlanta.kidsoutandabout.com,Oakland Summer Camps 2025 | Kids Out and About Atlanta,high,54,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:57:45.774121+00:00
atlanta-families,2026-02-20,Pace Academy Summer Programs,General and Enrichment Camps in Metro Atlanta,day,"Academic, athletic, STEAM, visual/performing arts and specialty programs, plus Drivers Ed., SSAT, ACT, and SAT camps for K-12th grade. June 1-July 17",https://www.atlantaparent.com/directory/16300/pace-academy-summer-programs?p=16300,Atlanta Parent,https://us.nextdoor.com/pages/pace-academy-summer-programs-atlanta-ga-1/,us.nextdoor.com,"Pace Academy Summer Programs - Atlanta, GA - Nextdoor",medium,44,"exact-name-match, tokens:1, metro-geo",2026-02-20T04:57:46.854915+00:00
atlanta-families,2026-02-20,Paideia School Summer Camp,General and Enrichment Camps in Metro Atlanta,day,"Creative camps for ages 3-14 include traditional camp, with enriching indoor and outdoor activities, along with a variety of sports camps. June 8-July 17",https://www.atlantaparent.com/directory/16301/paideia-school-summer-camp/,Atlanta Parent,https://www.paideiaschool.org/our-school/summer-camp,www.paideiaschool.org,The Paideia School Atlanta Summer Camps,high,25,"tokens:1, summer+camp, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:57:47.885056+00:00
atlanta-families,2026-02-20,Parker-Chase Preschool,General and Enrichment Camps in Metro Atlanta,day,"Engaging and educational camps for ages 5-12 include Aquatic Adventure, Game Masters, Crazy Contraptions and more",https://www.atlantaparent.com/directory/55925/parker-chase-preschool/,Atlanta Parent,https://summerkidsguide.com/camp/parker-chase-preschool-west-cobb-camp,summerkidsguide.com,Parker Chase Preschool West Cobb Camp 2023! - Summer Kids Guide,high,62,"exact-name-match, tokens:3, summer+camp",2026-02-20T04:57:48.890422+00:00
atlanta-families,2026-02-20,Ready Set FUN!,General and Enrichment Camps in Metro Atlanta,day,An indoor summer camp that keeps kids ages 5-11 active and engaged with fun weekly themes,https://www.atlantaparent.com/directory/66399/ready-set-fun-day-camp/,Atlanta Parent,https://readysetfun.com/best-kids-summer-camp-2/,readysetfun.com,"Choosing the Best Kids’ Summer Camp in Atlanta - Ready, Set, Fun!",high,54,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:57:50.163013+00:00
atlanta-families,2026-02-20,Saint Anne’s Day School Summer Camp,General and Enrichment Camps in Metro Atlanta,day,"Camps for ages 2-7 years emphasize the outdoors, music and movement, arts and crafts, nature, science and summer fun. June 8-July 17",https://www.atlantaparent.com/directory/62829/saint-annes-day-school-summer-camp/,Atlanta Parent,https://mommypoppins.com/atlanta-kids/directory/camps/saint-annes-day-school,mommypoppins.com,Saint Anne's Day School | Mommy Poppins - Things To Do in ...,medium,25,"tokens:2, summer+camp; low-none-v3:recommend_fallback",2026-02-20T04:57:51.334220+00:00
atlanta-families,2026-02-20,St. Benedict’s Episcopal School Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Camps for ages 4-14 include educational, sports-themed, art, STEAM, cooking, drama, gymnastics and more. June 1-July 24",https://www.atlantaparent.com/directory/19194/st-benedicts-episcopal-school-2/,Atlanta Parent,https://smyrnavinings.macaronikid.com/articles/58264ae424d8f4da3aabf550/st-benedicts-episcopal-day-school-summer-camps,smyrnavinings.macaronikid.com,St. Benedict's Episcopal Day School Summer Camps,low,22,"tokens:2, summer+camp",2026-02-20T04:57:52.411888+00:00
atlanta-families,2026-02-20,Saint Francis Schools Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Basketball, literacy, language arts, math, games, art and more for ages 7-14. July 6-17",https://www.atlantaparent.com/directory/65829/saint-francis-school-summer-camps/,Atlanta Parent,https://www.saintfrancisschools.com/academics/summer-programs.cfm,www.saintfrancisschools.com,Summer Programs - Saint Francis Schools,high,23,tokens:3; low-none-v3:recommend_replace,2026-02-20T04:57:53.563496+00:00
atlanta-families,2026-02-20,St. Pius X Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Camps for K-8th graders include basketball, soccer, softball, baseball, dance, wrestling, lacrosse, cheerleading and more. June 1-July 23",https://www.atlantaparent.com/directory/72595/st-pius-x-summer-camps/,Atlanta Parent,https://spxgoldenlions.com/sports/2025/12/17/summer-camps.aspx,spxgoldenlions.com,Summer Camps 2026 - St. Pius X Catholic High School (GA),low,22,"tokens:1, summer+camp, metro-geo",2026-02-20T04:57:54.821483+00:00
atlanta-families,2026-02-20,Steve & Kate’s Camp,General and Enrichment Camps in Metro Atlanta,day,"Coding, sewing salon, media lab, robotics, bakery, tinker and more, plus weekly special activities for ages 5-12. June 1-July 24",https://www.atlantaparent.com/directory/38833/steve-and-kates-camp/,Atlanta Parent,https://steveandkatescamp.com/atlanta/,steveandkatescamp.com,Atlanta - Sandy Springs Summer Camp - Steve & Kate's Camp,high,60,"exact-name-match, tokens:2, summer+camp, metro-geo",2026-02-20T04:57:56.062950+00:00
atlanta-families,2026-02-20,Sunshine House Next Level Adventure Camp,General and Enrichment Camps in Metro Atlanta,day,"A summer full of excitement with weekly themes, field trips, outdoor play and hands-on activities for ages 5-12. 20 locations. May 26-Aug. 7",https://www.atlantaparent.com/directory/16318/sunshine-houses-summer-challenge/,Atlanta Parent,https://sunshinehouse.com/region/metro-atlanta-region-summer-camp/,sunshinehouse.com,Metro Atlanta Region Summer Camp | Sunshine House,low,28,"tokens:2, summer+camp, metro-geo",2026-02-20T04:57:57.155706+00:00
atlanta-families,2026-02-20,Tech Wreck Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"Diverse experiences for grades 1-8, with sports, arts and crafts, team building, field trips and more. Held on the Georgia Tech Campus",https://www.atlantaparent.com/directory/68580/tech-wreck-summer-camp-at-georgia-tech/,Atlanta Parent,https://kidvoyage.com/camps/usa/tech-wreck-summer-camp,kidvoyage.com,"Tech Wreck Summer Camp | Summer Camp in Atlanta, GA - 2026 ...",low,28,"tokens:2, summer+camp, metro-geo",2026-02-20T04:57:58.176283+00:00
atlanta-families,2026-02-20,Waldorf School of Atlanta Summer Camp,General and Enrichment Camps in Metro Atlanta,day,"Gardening, hiking, cooking, music therapy, chess, LEGO, plants, designer sewing and more for ages 2-18",https://www.atlantaparent.com/directory/16322/waldorf-school-atlanta-summer-camps/,Atlanta Parent,https://www.waldorfatlanta.org/event-calendar,www.waldorfatlanta.org,Event Calendar — The Waldorf School of Atlanta,high,16,"summer+camp, metro-geo; low-none-v3:recommend_replace",2026-02-20T04:57:59.363267+00:00
atlanta-families,2026-02-20,Westminster Summer Camps,General and Enrichment Camps in Metro Atlanta,day,"More than 60 unique camps, including traditional day camps, sports camps, and specialty camps for PreK–9th grade. June 1-July 10",https://www.atlantaparent.com/directory/16324/westminster-schools-summer-programs/,Atlanta Parent,https://www.kidscamps.com/Camps/Westminster_Summer_Programs_Atlanta_Georgia-237137.html,www.kidscamps.com,Westminster Summer Programs Atlanta GA - KidsCamps.com,low,22,"tokens:1, summer+camp, metro-geo",2026-02-20T04:58:00.361366+00:00
atlanta-families,2026-02-20,Woodlands Freestyle Camp,General and Enrichment Camps in Metro Atlanta,day,"Summer camps for ages 5-11 at area churches include worship, devotions, games, activities and more",https://www.atlantaparent.com/directory/69225/woodlands-freestyle-summer-camps/,Atlanta Parent,https://www.shadowbrookchurch.org/woodlandsfreestyle/,www.shadowbrookchurch.org,WOODLANDS FREESTYLE CAMP - Shadowbrook Church,high,52,"exact-name-match, tokens:2, camp",2026-02-20T04:58:01.555683+00:00
atlanta-families,2026-02-20,YMCA of Metro Atlanta,General and Enrichment Camps in Metro Atlanta,day,"Leadership, sports, swim, reading, cooking, art, STEAM, cheer, dance and more for ages 3-15 at multiple locations",https://www.atlantaparent.com/directory/51356/ymca-of-metro-atlanta-2/,Atlanta Parent,https://roughdraftatlanta.com/2025/03/22/registration-opens-for-ymca-of-metro-atlantas-summer-day-camps/,roughdraftatlanta.com,Registration opens for YMCA of Metro Atlanta’s summer day ...,high,54,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:58:02.847694+00:00
atlanta-families,2026-02-20,Camp Flashback,History Camps in Metro Atlanta,day,"Technology-free summer fun and learning at historic Donaldson-Bannister Farm. Arts and crafts, woodworking, candle making and more. June 1-July 17",https://www.atlantaparent.com/directory/31365/camp-flashback?p=31365,Atlanta Parent,https://dunwoodypreservationtrust.org/camp-flashback-2026/,dunwoodypreservationtrust.org,"Camp Flashback - Dunwoody Preservation Trust in Atlanta, GA",high,52,"exact-name-match, tokens:1, camp, metro-geo",2026-02-20T04:58:03.958405+00:00
atlanta-families,2026-02-20,Chattahoochee Nature Center High School Leadership in Training,Leadership Program Camps in Metro Atlanta,day,Rising 10th and 11th grades build leadership skills through hands-on experiences,https://www.atlantaparent.com/directory/66165/chattahoochee-nature-center-high-school-leadership-in-training,Atlanta Parent,https://www.chattnaturecenter.org/education/camp/high-school-leadership-training/,www.chattnaturecenter.org,"High School Leadership Training Programs in Roswell, GA at ...",medium,34,"tokens:3, camp, metro-geo",2026-02-20T04:58:05.254960+00:00
atlanta-families,2026-02-20,Camp Kingfisher at Chattahoochee Nature Center,Nature Camps in Metro Atlanta,day,"Hikes, animal encounters, science explorations, canoeing, swimming, archery, arts and more for 4 years-rising 9th grade. May 26-July 30",https://www.atlantaparent.com/directory/16355/camp-kingfisher?p=16355,Atlanta Parent,https://atlanta.com/things-to-do/attractions/camp-kingfisher-at-chattahoochee-nature-center,atlanta.com,Camp Kingfisher At Chattahoochee Nature Center Guide for Families,high,63,"exact-name-match, tokens:3, camp, metro-geo",2026-02-20T04:58:06.480209+00:00
atlanta-families,2026-02-20,Critter Camp at the Amphibian Foundation,Nature Camps in Metro Atlanta,day,"Campers ages 6-14 get a science-based look into the world of amphibians and reptiles: frogs, toads, newts, salamanders and more. May 25-July 31",https://www.atlantaparent.com/directory/40837/critter-camp/,Atlanta Parent,https://mommypoppins.com/atlanta-kids/directory/camps/critter-camp-at-the-amphibian-foundation-0,mommypoppins.com,Critter Camp at the Amphibian Foundation - Mommy Poppins,high,63,"exact-name-match, tokens:3, camp, metro-geo",2026-02-20T04:58:07.639996+00:00
atlanta-families,2026-02-20,Frazer Center Summer Camp,Nature Camps in Metro Atlanta,day,Nature-based camp with outdoor activities and crafts in Frazer Forest and surrounding gardens for rising K-first grade. May 27-July 24,https://www.atlantaparent.com/directory/16597/frazer-center-summer-camps/,Atlanta Parent,https://www.frazercenter.org/child-development-program/summer-camps,www.frazercenter.org,Frazer Center Summer Camp,high,51,"exact-name-match, tokens:1, summer+camp",2026-02-20T04:58:08.830821+00:00
atlanta-families,2026-02-20,Outdoors More Nature Camp,Nature Camps in Metro Atlanta,day,"Nature exploration day camp for ages 5-10, plus field trip adventures with hiking, ziplining, kayaking, whitewater rafting, caving, and more for ages 7-15",https://www.atlantaparent.com/directory/66405/outdoors-more-nature-camp/,Atlanta Parent,https://www.outdoors-more.com/,www.outdoors-more.com,"Home | Decatur, GA | Outdoors More Nature Camp",high,63,"exact-name-match, tokens:3, camp, metro-geo",2026-02-20T04:58:10.004744+00:00
atlanta-families,2026-02-20,Summer Safari Camp at Zoo Atlanta,Nature Camps in Metro Atlanta,day,Adventures for ages 5-14 foster a deeper connection to animals and inspires conservation action. Campers are immersed in hands-on learning while having fun and meeting friends! May 26-July 31,https://www.atlantaparent.com/directory/9163/safari-day-camp-zoo-atlanta?p=9163,Atlanta Parent,https://georgiamagazine.org/events/summer-safari-camp-zoo-atlanta,georgiamagazine.org,Summer Safari Camp at Zoo Atlanta | Georgia Magazine,high,57,"exact-name-match, tokens:1, summer+camp, metro-geo",2026-02-20T04:58:11.348069+00:00
atlanta-families,2026-02-20,Chamblee Parks and Recreation,Parks and Recreation Camps in Metro Atlanta,day,"Camps for ages 3-14 include art, theatre, sports, STEAM and more. June 1-July 27",https://www.atlantaparent.com/directory/68364/chamblee-parks-recreation/,Atlanta Parent,https://chambleega.myrec.com/info/activities/program_details.aspx?ProgramID=29969,chambleega.myrec.com,Chamblee Parks and Recreation: SEWA Americorps Atlanta Summer ...,high,58,"exact-name-match, tokens:3, metro-geo",2026-02-20T04:58:12.419085+00:00
atlanta-families,2026-02-20,Sandy Springs Recreation and Parks,Parks and Recreation Camps in Metro Atlanta,day,"Camps for ages 3-14 that engage, entertain and educate include art, gymnastics, Explorer day camp, sports and more",https://www.atlantaparent.com/directory/16390/sandy-springs-recreation-parks/,Atlanta Parent,https://atlanta.beyondthenest.com/content/city-sandy-springs-recreation-and-parks,atlanta.beyondthenest.com,City of Sandy Springs Recreation and Parks,medium,50,"exact-name-match, tokens:4, metro-geo, aggregator-domain",2026-02-20T04:58:13.618783+00:00
atlanta-families,2026-02-20,Arthur M. Blank Center for Stuttering Education & Research,Special Needs Camps in Metro Atlanta,day,"Campers who stutter increase communication, self-confidence and leadership skills at Camp Dream. Speak. Live. July 13-17",https://www.atlantaparent.com/directory/55095/arthur-m-blank-for-stuttering-education-and-research/,Atlanta Parent,https://blankcenterforstuttering.org/,blankcenterforstuttering.org,Home - Arthur M. Blank Center for Stuttering Education,high,23,tokens:4; low-none-v3:recommend_replace,2026-02-20T04:58:14.793064+00:00
atlanta-families,2026-02-20,Atlanta Community Squash,Sports Camps in Metro Atlanta,day,"Ages 6 to 15 develop squash skills while promoting teamwork and sportsmanship. Camps for players of all levels, from beginners to advanced juniors",https://www.atlantaparent.com/directory/68822/atlanta-community-squash/,Atlanta Parent,https://sesra.ussquash.com/event/2024-junior-squash-camps-at-atlanta-community-squash/,sesra.ussquash.com,2024 Junior Squash Camps at Atlanta Community Squash,high,55,"exact-name-match, tokens:2, camp, metro-geo",2026-02-20T04:58:15.965217+00:00
atlanta-families,2026-02-20,Atlanta Performance Volleyball,Sports Camps in Metro Atlanta,day,"World-class training for grades 4-12 include Elite Setting Academy, Teach & Train All Skills, Elite 1st Contact Academy and more. July 6-23",https://www.atlantaparent.com/directory/33376/atlanta-performance-volleyball/,Atlanta Parent,https://atlanta.com/articles/club/atlanta-performance-volleyball-club,atlanta.com,Atlanta Performance Volleyball Club guide for players and parents,high,50,"exact-name-match, tokens:2, metro-geo",2026-02-20T04:58:17.125045+00:00
atlanta-families,2026-02-20,Challenge Aerial Atlanta,Sports Camps in Metro Atlanta,day,"Learn aerial arts in safe environment; camps for ages 9-14 include techniques on aerial silks, sling (hammock), trapeze, lyra, and rope",https://www.atlantaparent.com/directory/69651/challenge-aerial-atlanta/,Atlanta Parent,https://www.challengeaerialatlanta.com/summer-camps-are-posted/,www.challengeaerialatlanta.com,Summer Camps are Posted! – Challenge Aerial,low,28,"tokens:2, summer+camp, metro-geo",2026-02-20T04:58:18.476878+00:00
atlanta-families,2026-02-20,Coach Jamie Hunt’s Bulldog Tennis Camp,Sports Camps in Metro Atlanta,day,"Ages 9-18 will learn tennis in a challenging, enjoyable environment with top-notch instructors",https://www.atlantaparent.com/directory/68468/coach-jamie-hunts-bulldog-tennis-camp/,Atlanta Parent,https://www.mouratoglou.com/en/international/atlanta/summer-camps-2026/,www.mouratoglou.com,Junior Summer Camps - Mouratoglou Tennis Center Atlanta,low,22,"tokens:1, summer+camp, metro-geo",2026-02-20T04:58:19.509738+00:00
atlanta-families,2026-02-20,Diventures Swim Camps,Sports Camps in Metro Atlanta,day,"Swim camps with lessons, open swim, water safety, ocean ecology and games. Alpharetta",https://www.atlantaparent.com/directory/66110/diventuresswimcamps/,Atlanta Parent,,,25-0048 Summer Camp Flyer v4 - ndacademy.org,none,13,summer+camp,2026-02-20T04:58:20.591673+00:00
